id,name,state
hr_job_romania_333103,333103 - Administrator Cumparari,open
hr_job_romania_333104,333104 - Agent Cumparari,open
hr_job_romania_333105,333105 - Declarant Vamal,open
hr_job_romania_333106,333106 - Agent Tranzit,open
hr_job_romania_333107,333107 - Agent Maritim,open
hr_job_romania_333301,333301 - Agent Repartizare A Fortei De Munca,open
hr_job_romania_333302,333302 - Agent Orientare Profesionala A Somerilor/Agent Informare Privind Cariera,open
hr_job_romania_333303,333303 - Agent Evidenta Si Plata A Ajutorului De Somaj,open
hr_job_romania_333304,333304 - Inspector/Referent Resurse Umane,open
hr_job_romania_333305,333305 - Agent Ocupare,open
hr_job_romania_333306,333306 - Analist Resurse Umane,open
hr_job_romania_333307,333307 - Tehnician Mobilitate Personal,open
hr_job_romania_333308,333308 - Tehnician Reconversie Personal,open
hr_job_romania_333309,333309 - Instructor/Preparator Formare,open
hr_job_romania_333310,333310 - Tehnician Calificare Gestiune Competente,open
hr_job_romania_333311,333311 - Tehnician Resurse Umane,open
hr_job_romania_333401,333401 - Agent Imobiliar (Broker Imobiliar),open
hr_job_romania_333901,333901 - Agent Reclama Publicitara,open
hr_job_romania_333902,333902 - Agent Literar,open
hr_job_romania_333903,333903 - Impresar Muzical,open
hr_job_romania_333904,333904 - Impresar Teatru,open
hr_job_romania_333905,333905 - Manager Sportiv,open
hr_job_romania_333906,333906 - Asistent Relatii Publice Si Comunicare (Studii Medii),open
hr_job_romania_333907,333907 - Agent Servicii Client,open
hr_job_romania_333908,333908 - Impresar Artistic,open
hr_job_romania_333909,333909 - Organizator Spectacole,open
hr_job_romania_333910,333910 - Operator De Interviu,open
hr_job_romania_333911,333911 - Referent Comert Exterior,open
hr_job_romania_333912,333912 - Operator Vanzari Prin Telefon,open
hr_job_romania_334201,334201 - Secretar Procuratura,open
hr_job_romania_334301,334301 - Secretar Administrativ,open
hr_job_romania_334302,334302 - Secretar Asistent Director,open
hr_job_romania_334303,334303 - Asistent Manager,open
hr_job_romania_334304,334304 - Asistent De Cabinet,open
hr_job_romania_334401,334401 - Registrator Medical,open
hr_job_romania_335101,"335101 - Controlor Vamal, Controlor Pentru Datoria Vamala (Studii Medii)",open
hr_job_romania_335102,335102 - Revizor Vamal,open
hr_job_romania_335103,335103 - Referent Tir Si Tranzite (Studii Medii),open
hr_job_romania_335104,335104 - Referent Vamal (Studii Medii),open
hr_job_romania_335105,335105 - Expert/Inspector Vamal,open
hr_job_romania_335106,"335106 - Controlor Vamal, Controlor Pentru Datoria Vamala, Agent Vamal (Studii Superioare)",open
hr_job_romania_335107,335107 - Inspector De Trafic A.R.R. (Studii Medii),open
hr_job_romania_335201,335201 - Inspector Taxe Si Impozite,open
hr_job_romania_335202,335202 - Operator Rol,open
hr_job_romania_335203,335203 - Perceptor,open
hr_job_romania_335401,"335401 - Inspector Pensii, Asigurari Sociale Si Asistenta Sociala",open
hr_job_romania_335402,"335402 - Referent Pensii, Asigurari Sociale Si Asistenta Sociala",open
hr_job_romania_335403,"335403 - Inspector Pentru Acordarea De Permise, Licente Sauautorizatii",open
hr_job_romania_335501,335501 - Inspector De Politie,open
hr_job_romania_335502,335502 - Detectiv,open
hr_job_romania_335503,335503 - Anchetator Politie,open
hr_job_romania_335504,335504 - Detectiv Particular,open
hr_job_romania_335901,335901 - Inspector Metrolog,open
hr_job_romania_335902,335902 - Inspector Preturi,open
hr_job_romania_335903,335903 - Inspector Salarii,open
hr_job_romania_335904,335904 - Comisar,open
hr_job_romania_341101,341101 - Agent Procedural,open
hr_job_romania_341102,341102 - Conducator Carte Funciara,open
hr_job_romania_341103,341103 - Grefier,open
hr_job_romania_341104,341104 - Secretar Notariat,open
hr_job_romania_341105,341105 - Tehnician Criminalist,open
hr_job_romania_341106,"341106 - Functionar In Activitati Comerciale, Administrative Si Preturi",open
hr_job_romania_341107,"341107 - Executor Judecatoresc (Tribunal, Judecatorie)",open
hr_job_romania_341108,341108 - Arhivar Notariat,open
hr_job_romania_341109,"341109 - Grefier Dactilograf (Curtea De Apel, Tribunal, Judecatorie)",open
hr_job_romania_341110,341110 - Grefier Statistician,open
hr_job_romania_341111,341111 - Grefier Documentarist,open
hr_job_romania_341112,341112 - Secretar Dactilograf Laborator Expertize Criminalistice,open
hr_job_romania_341113,341113 - Asistent Registrator,open
hr_job_romania_341114,341114 - Grefier Arhivar,open
hr_job_romania_341115,341115 - Grefier Registrator,open
hr_job_romania_341116,341116 - Ofiter Antifrauda Financiar-Bancara (Studii Medii),open
hr_job_romania_341201,341201 - Asistent Social Nivel Mediu,open
hr_job_romania_341202,341202 - Pedagog Social,open
hr_job_romania_341203,341203 - Lucrator Social Pentru Persoane Cu Probleme De Dependenta,open
hr_job_romania_341204,341204 - Facilitator De Dezvoltare Comunitara,open
hr_job_romania_341205,341205 - Lucrator De Tineret,open
hr_job_romania_341301,341301 - Calugar,open
hr_job_romania_341302,341302 - Calugarita,open
hr_job_romania_341303,341303 - Predicator,open
hr_job_romania_342101,342101 - Fotbalist Profesionist,open
hr_job_romania_342102,342102 - Sportiv Profesionist In Alte Discipline Sportive,open
hr_job_romania_342103,342103 - Jucator De Rugbi,open
hr_job_romania_342201,342201 - Antrenor,open
hr_job_romania_342202,342202 - Instructor Sportiv,open
hr_job_romania_342203,342203 - Secretar Federatie,open
hr_job_romania_342204,342204 - Antrenor De Fotbal Profesionist,open
hr_job_romania_342205,342205 - Instructor Arte Martiale,open
hr_job_romania_342206,342206 - Instructor (Monitor) Schi/Calarie/Golf/Tenis/ Inot/Sporturi Extreme,open
hr_job_romania_342207,342207 - Antrenor Coordonator,open
hr_job_romania_342208,342208 - Arbitru Judecator Sportiv,open
hr_job_romania_342209,342209 - Preparator Sportiv,open
hr_job_romania_342210,342210 - Impresar Sportiv,open
hr_job_romania_342211,342211 - Oficial Sportiv Acreditat,open
hr_job_romania_342212,342212 - Instructor In Poligonul De Tir,open
hr_job_romania_342213,342213 - Supraveghetor In Poligonul De Tir,open
hr_job_romania_342214,"342214 - Monitor De Schi, Snow-Board Si Sporturi De Alunecare Pe Zapada",open
hr_job_romania_342215,342215 - Instructor Educatie Acvatica,open
hr_job_romania_342301,342301 - Animator Sportiv,open
hr_job_romania_342302,342302 - Instructor De Fitness,open
hr_job_romania_342303,342303 - Antrenor De Fitness,open
hr_job_romania_342304,342304 - Instructor De Aerobic-Fitness,open
hr_job_romania_342305,342305 - Instructor Educatie Fizica,open
hr_job_romania_343101,343101 - Fotograf,open
hr_job_romania_343102,343102 - Laborant Foto,open
hr_job_romania_343103,343103 - Retusor Foto,open
hr_job_romania_343104,343104 - Operator Prelucrare Pelicula,open
hr_job_romania_343105,343105 - Fotograf Si Tehnician La Echipamente De Inregistrare Imagine Si Sunet,open
hr_job_romania_343201,343201 - Butafor,open
hr_job_romania_343202,343202 - Decorator Interioare,open
hr_job_romania_343203,343203 - Desenator Artistic (Studii Medii),open
hr_job_romania_343204,343204 - Decorator Vitrine,open
hr_job_romania_343205,343205 - Desenator Artistic (Studii Superioare),open
hr_job_romania_343401,343401 - Sef De Sala Restaurant,open
hr_job_romania_343402,343402 - Barman-Sef,open
hr_job_romania_343403,343403 - Bucatar-Sef,open
hr_job_romania_343404,343404 - Cofetar-Sef,open
hr_job_romania_343405,343405 - Inspector Calitate Productie Culinara,open
hr_job_romania_343501,"343501 - Manuitor, Montator Decor",open
hr_job_romania_343502,343502 - Tehnician Machetist,open
hr_job_romania_343503,343503 - Tehnician Reclame (Decorator),open
hr_job_romania_343504,343504 - Maestru De Lumini,open
hr_job_romania_343505,343505 - Maestru De Sunet,open
hr_job_romania_343506,343506 - Caricaturist (Studii Medii),open
hr_job_romania_343507,343507 - Tehnoredactor,open
hr_job_romania_343508,343508 - Secretar De Redactie (Studii Medii),open
hr_job_romania_343509,343509 - Organizator De Productie,open
hr_job_romania_343510,343510 - Asistent Regizor Artistic,open
hr_job_romania_343511,343511 - Reporter (Studii Medii),open
hr_job_romania_343512,343512 - Machior Spectacole,open
hr_job_romania_343513,343513 - Peruchier,open
hr_job_romania_343514,343514 - Secretar De Emisie (Studii Medii),open
hr_job_romania_343515,343515 - Ghid De Animatie,open
hr_job_romania_343516,343516 - Documentarist (Studii Medii),open
hr_job_romania_343517,343517 - Traducator (Studii Medii),open
hr_job_romania_343518,343518 - Videojurnalist (Studii Medii),open
hr_job_romania_343519,343519 - Copywriter Publicitate (Studii Medii),open
hr_job_romania_343520,343520 - Corector (Studii Medii),open
hr_job_romania_343521,343521 - Electrician Iluminare Scena,open
hr_job_romania_343522,343522 - Secretar Artistic,open
hr_job_romania_351101,351101 - Operator Calculator Electronic Si Retele,open
hr_job_romania_351102,351102 - Sef Tura Exploatare In Centre Sau Oficii De Calcul,open
hr_job_romania_351103,351103 - Tehnician Echipamente De Calcul Si Retele,open
hr_job_romania_351104,351104 - Operator In Domeniul Proiectarii Asistate Pe Calculator,open
hr_job_romania_351105,351105 - Administrator Sistem Documentar,open
hr_job_romania_351106,351106 - Operator Prompter,open
hr_job_romania_351107,351107 - Operator Suport Tehnic Pentru Servicii De Comunicatii Electronice,open
hr_job_romania_351201,351201 - Programator Ajutor,open
hr_job_romania_351202,351202 - Analist Ajutor,open
hr_job_romania_352101,352101 - Acustician Cinematografic,open
hr_job_romania_352102,352102 - Controlor Si Reconditioner Filme,open
hr_job_romania_352103,352103 - Electrician Iluminare Filmare,open
hr_job_romania_352104,352104 - Etaloner,open
hr_job_romania_352105,352105 - Maistru Aparate Video Si Sunet,open
hr_job_romania_352106,352106 - Masinist Mecanic Traweling,open
hr_job_romania_352107,352107 - Mecanic Camera Filmare,open
hr_job_romania_352108,352108 - Montor Imagine,open
hr_job_romania_352109,352109 - Montor Negative Si De Pregatire A Peliculei,open
hr_job_romania_352110,352110 - Montor Pozitive,open
hr_job_romania_352111,"352111 - Operator Camera Diafilm, Diapozitive",open
hr_job_romania_352112,352112 - Operator Emisie-Receptie,open
hr_job_romania_352113,352113 - Operator Productie Rtv,open
hr_job_romania_352114,352114 - Preparator Filmare,open
hr_job_romania_352115,352115 - Proiectionist,open
hr_job_romania_352116,352116 - Senzitometrist,open
hr_job_romania_352117,352117 - Stantator De Filme,open
hr_job_romania_352118,352118 - Operator Truka,open
hr_job_romania_352119,352119 - Editor Imagine,open
hr_job_romania_352120,352120 - Tehnician Iluminat Tehnologic,open
hr_job_romania_352121,352121 - Ilustrator Muzical,open
hr_job_romania_352122,352122 - Controlor Emisii Rtv,open
hr_job_romania_352123,352123 - Montor Emisie,open
hr_job_romania_352124,352124 - Operator Imagine,open
hr_job_romania_352125,352125 - Operator Radio-Radioficare,open
hr_job_romania_352126,352126 - Operator Sunet,open
hr_job_romania_352127,352127 - Tehnician Radioelectronist,open
hr_job_romania_352128,352128 - Tehnician Catv,open
hr_job_romania_352129,352129 - Operator Dispecer Sisteme De Monitorizare Si Aparatura De Control,open
hr_job_romania_352130,"352130 - Tehnician Pentru Sisteme De Detectie, Supraveghere Video, Control Acces",open
hr_job_romania_352131,352131 - Cameraman,open
hr_job_romania_352132,352132 - Tehnician De Echipamente Tv,open
hr_job_romania_352133,352133 - Radioelectronist Statii De Emisie Radio-Tv,open
hr_job_romania_352134,352134 - Tehnician La Echipamente De Inregistrare Imagine Si Sunet,open
hr_job_romania_352135,352135 - Designer Video,open
hr_job_romania_352201,352201 - Sef Formatie Sisteme Radiante (Antene),open
hr_job_romania_352202,352202 - Tehnician Constructii Telefonice,open
hr_job_romania_352203,352203 - Tehnician Radiolocatii,open
hr_job_romania_352204,352204 - Tehnician Turn Parasutism,open
hr_job_romania_352205,352205 - Inspector Exploatare Postala,open
hr_job_romania_352206,352206 - Tehnician Statii De Emisie Radio-Tv,open
hr_job_romania_352207,352207 - Tehnician Statii Radiorelee Si Satelit,open
hr_job_romania_352208,352208 - Maistru Materiale Emisie Rtv Si Telecomunicatii,open
hr_job_romania_352209,352209 - Pilonist Antenist,open
hr_job_romania_352210,352210 - Tehnician Retele De Telecomunicatii,open
hr_job_romania_352211,352211 - Operator Retele De Telecomunicatii,open
hr_job_romania_352212,352212 - Radioelectronist Statii Radiorelee Si Satelit,open
hr_job_romania_352213,"352213 - Maistru Transporturi, Posta Si Telecomunicatii",open
hr_job_romania_352214,"352214 - Tehnician Transporturi, Posta Si Telecomunicatii",open
hr_job_romania_352215,352215 - Tehnician Proiectant Transporturi Si Comunicatii,open
hr_job_romania_411001,411001 - Functionar Administrativ,open
hr_job_romania_411002,411002 - Inspector Documente Secrete,open
hr_job_romania_412001,412001 - Secretara,open
hr_job_romania_412002,412002 - Secretara Dactilografa,open
hr_job_romania_412003,412003 - Secretara Prelucrare Texte,open
hr_job_romania_413101,413101 - Dactilografa,open
hr_job_romania_413102,413102 - Stenodactilografa,open
hr_job_romania_413103,413103 - Referent Transmitere,open
hr_job_romania_413104,413104 - Telefaxist,open
hr_job_romania_413105,413105 - Teletipist,open
hr_job_romania_413106,413106 - Telexist,open
hr_job_romania_413107,413107 - Telebanker,open
hr_job_romania_413201,"413201 - Operator Introducere, Validare Si Prelucrare Date",open
hr_job_romania_413202,413202 - Operator Tehnica Poligraf,open
hr_job_romania_413203,413203 - Operator Procesare Text Si Imagine,open
hr_job_romania_413204,413204 - Registrator De Arhiva Electronica De Garantii Reale Mobiliare,open
hr_job_romania_413205,413205 - Operator Masina Contabilizat,open
hr_job_romania_413206,413206 - Operator Masina De Calculat,open
hr_job_romania_421101,421101 - Casier Tezaur,open
hr_job_romania_421102,421102 - Casier Valuta,open
hr_job_romania_421103,"421103 - Manuitor Valori (Presa, Posta)",open
hr_job_romania_421104,421104 - Numarator Bani,open
hr_job_romania_421105,421105 - Verificator Bani,open
hr_job_romania_421106,421106 - Verificator Valori,open
hr_job_romania_421107,421107 - Casier Trezorier,open
hr_job_romania_421108,421108 - Sef Casierie Centrala,open
hr_job_romania_421109,421109 - Sef Supraveghere Case,open
hr_job_romania_421110,421110 - Operator Ghiseu Banca,open
hr_job_romania_421111,421111 - Operator Ghiseu Birouri De Schimb,open
hr_job_romania_421112,421112 - Administrator Cont,open
hr_job_romania_421113,421113 - Referent Operatii Intre Sedii,open
hr_job_romania_421114,421114 - Referent Casier,open
hr_job_romania_421201,421201 - Crupier,open
hr_job_romania_421202,421202 - Schimbator Fise - Changeur (Cazino),open
hr_job_romania_421203,421203 - Supraveghetor Jocuri (Cazino),open
hr_job_romania_421204,421204 - Sef De Masa (Cazino),open
hr_job_romania_421205,421205 - Cap De Masa (Cazino),open
hr_job_romania_421301,421301 - Amanetar,open
hr_job_romania_421401,421401 - Agent Fiscal,open
hr_job_romania_421402,421402 - Colector (Recuperator) Creante/Debite,open
hr_job_romania_422101,422101 - Agent De Voiaj,open
hr_job_romania_422102,422102 - Agent De Turism,open
hr_job_romania_422103,422103 - Agent De Turism Tour-Operator,open
hr_job_romania_422104,422104 - Agent De Transport Turistic Intern,open
hr_job_romania_422105,422105 - Agent De Transport International,open
hr_job_romania_422106,422106 - Agent De Asistenta Turistica,open
hr_job_romania_422107,422107 - Agent Turism De Afaceri,open
hr_job_romania_422108,422108 - Agent Transporturi Externe,open
hr_job_romania_422109,422109 - Agent Transporturi Interne,open
hr_job_romania_422110,422110 - Functionar Agentie Voiaj,open
hr_job_romania_422301,422301 - Oficiant Telefoane,open
hr_job_romania_422302,422302 - Oficiant Telegraf,open
hr_job_romania_422303,422303 - Radiotelegrafist,open
hr_job_romania_422304,422304 - Telefonist,open
hr_job_romania_422305,422305 - Telefonist Instructor,open
hr_job_romania_422306,422306 - Telegrafist (Teleimprimatorist),open
hr_job_romania_422401,422401 - Receptioner De Hotel,open
hr_job_romania_422402,422402 - Lucrator Concierge,open
hr_job_romania_422403,422403 - Sef De Receptie Hotel,open
hr_job_romania_422404,422404 - Tehnician Compartiment Securitate Hotel,open
hr_job_romania_422405,422405 - Responsabil Cazare,open
hr_job_romania_422501,422501 - Impiegat Informatii,open
hr_job_romania_422502,422502 - Functionar Informatii Clienti,open
hr_job_romania_422601,422601 - Receptionist,open
hr_job_romania_431101,431101 - Calculator Pret Cost,open
hr_job_romania_431102,431102 - Functionar Economic,open
hr_job_romania_431103,431103 - Operator Devize,open
hr_job_romania_431104,431104 - Sef Sectie Inventar,open
hr_job_romania_431201,431201 - Agent Bursa,open
hr_job_romania_431202,431202 - Contabil Financiar Bancar,open
hr_job_romania_431203,431203 - Administrator Financiar (Patrimoniu) - Studii Medii,open
hr_job_romania_431301,431301 - Pontator,open
hr_job_romania_432101,432101 - Gestionar Depozit,open
hr_job_romania_432102,432102 - Magaziner,open
hr_job_romania_432103,432103 - Operator Siloz (Silozar),open
hr_job_romania_432104,432104 - Primitor-Distribuitor Materiale Si Scule,open
hr_job_romania_432105,432105 - Recuziter,open
hr_job_romania_432106,432106 - Sortator Produse,open
hr_job_romania_432107,432107 - Trezorier (Studii Medii),open
hr_job_romania_432108,432108 - Gestionar Custode Sala,open
hr_job_romania_432109,432109 - Pivnicer,open
hr_job_romania_432110,432110 - Primitor-Distribuitor Benzina Si Motorina,open
hr_job_romania_432111,432111 - Lucrator Gestionar,open
hr_job_romania_432112,432112 - Sef Raion/Adjunct Marfuri Alimentare/Nealimentare,open
hr_job_romania_432201,432201 - Dispecer,open
hr_job_romania_432202,432202 - Facturist,open
hr_job_romania_432203,432203 - Lansator Produse,open
hr_job_romania_432204,432204 - Programator Productie,open
hr_job_romania_432205,432205 - Dispecer Operatiuni Salubrizare,open
hr_job_romania_432301,432301 - Agent Transporturi,open
hr_job_romania_432302,432302 - Functionar Informatii,open
hr_job_romania_432303,432303 - Controlor Trafic,open
hr_job_romania_432304,432304 - Impiegat Auto,open
hr_job_romania_432305,432305 - Impiegat Informatii Aviatie,open
hr_job_romania_432306,432306 - Impiegat Registru Miscare,open
hr_job_romania_432307,432307 - Insotitor Vagoane,open
hr_job_romania_432308,432308 - Inspector Rnr (Registru Naval Roman),open
hr_job_romania_432309,432309 - Inspector Exploatare Trafic,open
hr_job_romania_432310,432310 - Instructor Depou,open
hr_job_romania_432311,432311 - Instructor Revizie Vagoane,open
hr_job_romania_432312,432312 - Instructor Statie,open
hr_job_romania_432313,432313 - Operator Circulatie Miscare,open
hr_job_romania_432314,432314 - Operator Comercial,open
hr_job_romania_432315,432315 - Operator Dana,open
hr_job_romania_432316,432316 - Operator Programare,open
hr_job_romania_432317,432317 - Picher,open
hr_job_romania_432318,432318 - Reditionar,open
hr_job_romania_432319,432319 - Revizor Tehnic Vagoane,open
hr_job_romania_432320,432320 - Scriitor Vagoane,open
hr_job_romania_432321,432321 - Sef Agentie Colectare Si Expeditie Marfuri,open
hr_job_romania_432322,432322 - Sef Autogara,open
hr_job_romania_432323,432323 - Avizier Cai Ferate,open
hr_job_romania_432324,432324 - Sef Halta,open
hr_job_romania_432325,432325 - Sef Statie Taxare,open
hr_job_romania_432326,432326 - Sef Tura La Comanda Personalului De Tren,open
hr_job_romania_432327,432327 - Sef Tura Pregatirea Personalului La Vagon-Restaurant Si De Dormit,open
hr_job_romania_432328,432328 - Sef Tura Revizie Vagoane,open
hr_job_romania_432329,432329 - Veghetor Incarcare-Descarcare,open
hr_job_romania_432330,432330 - Verificator Documente Expeditie,open
hr_job_romania_432331,432331 - Expeditor International,open
hr_job_romania_432332,432332 - Operator Receptie,open
hr_job_romania_432333,432333 - Agent Curier,open
hr_job_romania_432334,432334 - Agent Statie Metrou,open
hr_job_romania_432335,432335 - Impiegat De Miscare Metrou,open
hr_job_romania_432336,432336 - Operator Miscare Metrou,open
hr_job_romania_432337,432337 - Operator Portuar Stivator,open
hr_job_romania_432338,432338 - Operator Portuar Expeditor,open
hr_job_romania_432339,432339 - Operator Portuar Dispecer/Planificator,open
hr_job_romania_432340,432340 - Grafician Mers De Tren,open
hr_job_romania_432341,432341 - Referent De Specialitate Tir Si Tranzite (Studii Superioare),open
hr_job_romania_432342,432342 - Agent Feroviar Marfa,open
hr_job_romania_441101,441101 - Bibliotecar (Studii Medii),open
hr_job_romania_441102,441102 - Discotecar,open
hr_job_romania_441103,441103 - Filmotecar,open
hr_job_romania_441104,441104 - Fonotecar,open
hr_job_romania_441105,441105 - Fototecar,open
hr_job_romania_441106,441106 - Manuitor Carte,open
hr_job_romania_441107,441107 - Videotecar,open
hr_job_romania_441201,441201 - Agent Postal,open
hr_job_romania_441202,441202 - Cartator Postal,open
hr_job_romania_441203,441203 - Cartator Presa,open
hr_job_romania_441204,441204 - Cartator Telegrame,open
hr_job_romania_441205,441205 - Diriginte Posta,open
hr_job_romania_441206,441206 - Factor Postal,open
hr_job_romania_441207,441207 - Inspector Telegrame,open
hr_job_romania_441208,441208 - Oficiant Posta Telegrame,open
hr_job_romania_441209,441209 - Oficiant Presa,open
hr_job_romania_441210,441210 - Prelucrator Presa Scrisa,open
hr_job_romania_441211,441211 - Responsabil Tura Expeditie,open
hr_job_romania_441212,441212 - Sef Vagon Postal,open
hr_job_romania_441301,441301 - Codificator,open
hr_job_romania_441302,441302 - Corector Editura Presa,open
hr_job_romania_441303,441303 - Corector-Revizor Poligrafie,open
hr_job_romania_441501,441501 - Arhivar,open
hr_job_romania_441502,441502 - Functionar Documentare,open
hr_job_romania_441503,441503 - Restaurator Arhiva (Studii Medii),open
hr_job_romania_441504,441504 - Conservator Arhiva (Studii Medii),open
hr_job_romania_441505,441505 - Restaurator Opere De Arta Si Monumente Istorice (Studii Medii),open
hr_job_romania_441506,441506 - Conservator Opere De Arta Si Monumente Istorice (Studii Medii),open
hr_job_romania_441507,441507 - Restaurator Bunuri Culturale (Studii Medii),open
hr_job_romania_441508,441508 - Conservator Bunuri Culturale,open
hr_job_romania_441601,441601 - Referent Evidenta Persoanelor,open
hr_job_romania_441901,441901 - Functionar Ghiseu Servicii Publice,open
hr_job_romania_441902,441902 - Expert Local Pe Problemele Romilor,open
hr_job_romania_511101,511101 - Insotitor De Bord,open
hr_job_romania_511102,511102 - Stewardesa,open
hr_job_romania_511201,511201 - Conductor Tren,open
hr_job_romania_511202,511202 - Revizor Bilete,open
hr_job_romania_511203,511203 - Controlor Bilete,open
hr_job_romania_511204,511204 - Conductor Vagon De Dormit Si Cuseta,open
hr_job_romania_511205,511205 - Controlor Acces Metrou,open
hr_job_romania_511206,511206 - Sef Tura Comanda Vagon De Dormit - Cuseta,open
hr_job_romania_511301,511301 - Ghid De Turism,open
hr_job_romania_511302,511302 - Ghid De Turism Intern (Local),open
hr_job_romania_511303,511303 - Ghid National De Turism (Tour-Operator),open
hr_job_romania_511304,"511304 - Ghid De Turism Montan, Drumetie Montana",open
hr_job_romania_511305,511305 - Ghid Galerii De Arta/Interpret,open
hr_job_romania_511306,"511306 - Ghid Habitat Natural Flora, Fauna",open
hr_job_romania_511307,511307 - Ghid Turism Ornitologic,open
hr_job_romania_511308,511308 - Ghid Turism Speologic,open
hr_job_romania_511309,511309 - Ghid Turism Ecvestru,open
hr_job_romania_511310,511310 - Ghid De Turism Sportiv (Alpinism Si Catarari Pe Stanci/Schi/Bob/Inot/Canotaj/Iahting/Zbor Cu Aparate Ultrausoare),open
hr_job_romania_511311,511311 - Ghid Montan,open
hr_job_romania_511312,511312 - Ghid Obiectiv Cultural,open
hr_job_romania_511313,511313 - Insotitor Grup Turistic,open
hr_job_romania_511314,511314 - Organizator Activitate Turism (Studii Medii),open
hr_job_romania_511315,511315 - Ranger,open
hr_job_romania_511316,511316 - Custode Pentru Arii Protejate,open
hr_job_romania_511317,511317 - Animator De Hotel,open
hr_job_romania_512001,512001 - Bucatar,open
hr_job_romania_512002,512002 - Pizzar,open
hr_job_romania_512003,512003 - Bucatar Specialist/Vegetarian/Dietetician,open
hr_job_romania_512004,512004 - Maestru In Arta Culinara,open
hr_job_romania_513101,513101 - Ajutor Ospatar,open
hr_job_romania_513102,513102 - Ospatar (Chelner),open
hr_job_romania_513103,513103 - Somelier,open
hr_job_romania_513201,513201 - Barman,open
hr_job_romania_513202,513202 - Barman Preparator,open
hr_job_romania_514101,514101 - Coafor,open
hr_job_romania_514102,514102 - Frizer,open
hr_job_romania_514201,514201 - Cosmetician,open
hr_job_romania_514202,514202 - Manichiurist,open
hr_job_romania_514203,514203 - Pedichiurist,open
hr_job_romania_514204,514204 - Maseur De Intretinere Si Relaxare,open
hr_job_romania_514205,514205 - Machior,open
hr_job_romania_514206,514206 - Tatuator,open
hr_job_romania_514207,514207 - Montator Bijuterii Pe Corp,open
hr_job_romania_514208,514208 - Stilist Protezist De Unghii,open
hr_job_romania_515101,515101 - Cabanier,open
hr_job_romania_515102,515102 - Guvernanta De Hotel/Etaj,open
hr_job_romania_515103,515103 - Lenjereasa De Hotel,open
hr_job_romania_515104,515104 - Administrator,open
hr_job_romania_515105,515105 - Administrator Piete Si Targuri,open
hr_job_romania_515106,515106 - Intendent,open
hr_job_romania_515107,515107 - Sef Cantina,open
hr_job_romania_515108,515108 - Dispecer Pentru Servire In Camera (Hotel),open
hr_job_romania_515201,515201 - Gospodar,open
hr_job_romania_515202,515202 - Ingrijitor Vila,open
hr_job_romania_515203,515203 - Administrator Pensiune Turistica,open
hr_job_romania_515204,515204 - Lucrator In Gospodaria Agroturistica,open
hr_job_romania_515301,515301 - Ingrijitor Cladiri,open
hr_job_romania_515302,515302 - Agent Curatenie Cladiri Si Mijloace De Transport,open
hr_job_romania_515303,515303 - Administrator Imobile,open
hr_job_romania_516101,516101 - Astrolog,open
hr_job_romania_516201,516201 - Camerista Hotel,open
hr_job_romania_516202,516202 - Insotitor,open
hr_job_romania_516203,516203 - Valet,open
hr_job_romania_516301,516301 - Antreprenor Servicii Funerare,open
hr_job_romania_516302,516302 - Decorator Servicii Funerare,open
hr_job_romania_516303,516303 - Imbalsamator,open
hr_job_romania_516401,"516401 - Ingrijitor Farmacii, Cabinete Veterinare",open
hr_job_romania_516402,516402 - Coafor Canin,open
hr_job_romania_516501,516501 - Instructor Scolar Auto,open
hr_job_romania_516502,516502 - Instructor Auto,open
hr_job_romania_516901,"516901 - Agent Dezinfectie, Deratizare, Dezinsectie",open
hr_job_romania_516902,516902 - Gazda Club,open
hr_job_romania_516903,516903 - Organizator Prestari Servicii,open
hr_job_romania_516904,516904 - Agent Ecolog,open
hr_job_romania_516905,516905 - Raportor Ecolog,open
hr_job_romania_516906,516906 - Intretinator Textile-Piele,open
hr_job_romania_516907,516907 - Animator Socioeducativ,open
hr_job_romania_516908,516908 - Animator Centre De Vacanta,open
hr_job_romania_516909,516909 - Lucrator Pensiune Turistica,open
hr_job_romania_516910,516910 - Operator Partie De Schi,open
hr_job_romania_521201,521201 - Vanzator Ambulant De Produse Alimentare,open
hr_job_romania_522101,522101 - Vanzator,open
hr_job_romania_522201,522201 - Anticar,open
hr_job_romania_522301,522301 - Librar,open
hr_job_romania_522302,522302 - Lucrator Controlor Final,open
hr_job_romania_522303,522303 - Lucrator Comercial,open
hr_job_romania_522304,522304 - Lucrator Produse Naturiste,open
hr_job_romania_522305,522305 - Vanzator De Produse Naturiste,open
hr_job_romania_523001,523001 - Taxator,open
hr_job_romania_523002,523002 - Vanzator De Bilete,open
hr_job_romania_523003,523003 - Casier,open
hr_job_romania_523004,523004 - Casier Metrou,open
hr_job_romania_524101,524101 - Manechin,open
hr_job_romania_524102,524102 - Model - Atelier Artistic Si Publicitate,open
hr_job_romania_524103,524103 - Prezentator Moda,open
hr_job_romania_524301,524301 - Vanzator La Domiciliul Clientului Pe Baza De Comanda,open
hr_job_romania_524601,524601 - Bufetier,open
hr_job_romania_531101,531101 - Ingrijitor De Copii,open
hr_job_romania_531102,531102 - Guvernanta,open
hr_job_romania_531103,531103 - Babysitter,open
hr_job_romania_531201,531201 - Asistent Maternal,open
hr_job_romania_531202,531202 - Parinte Social,open
hr_job_romania_531203,531203 - Educator Specializat,open
