id,name,siruta,country_id/id,zone_id/id,state_id/id,commune_id/id
RO_116420,"Șeulia De Mureș",116420,base.ro,RO_C,l10n_ro.RO_MS,RO_116395
RO_117916,"Sfîntu Gheorghe",117916,base.ro,RO_C,l10n_ro.RO_MS,RO_117827
RO_118904,Sicele,118904,base.ro,RO_C,l10n_ro.RO_MS,RO_118824
RO_114523,Sighișoara,114523,base.ro,RO_C,l10n_ro.RO_MS,RO_114514
RO_118183,"Șilea Nirajului",118183,base.ro,RO_C,l10n_ro.RO_MS,RO_118094
RO_117541,Sîmbriaș,117541,base.ro,RO_C,l10n_ro.RO_MS,RO_117505
RO_119812,Șincai,119812,base.ro,RO_C,l10n_ro.RO_MS,RO_119803
RO_119849,Șincai-Fînațe,119849,base.ro,RO_C,l10n_ro.RO_MS,RO_119803
RO_114391,"Sîncraiu De Mureș",114391,base.ro,RO_C,l10n_ro.RO_MS,RO_114382
RO_119572,"Sîngeorgiu De Cîmpie",119572,base.ro,RO_C,l10n_ro.RO_MS,RO_119527
RO_114426,"Sîngeorgiu De Mureș",114426,base.ro,RO_C,l10n_ro.RO_MS,RO_114417
RO_116714,"Sîngeru De Pădure",116714,base.ro,RO_C,l10n_ro.RO_MS,RO_116652
RO_115290,Sîniacob,115290,base.ro,RO_C,l10n_ro.RO_MS,RO_115236
RO_117989,Sînișor,117989,base.ro,RO_C,l10n_ro.RO_MS,RO_117925
RO_119509,Sînmărghita,119509,base.ro,RO_C,l10n_ro.RO_MS,RO_119466
RO_119108,"Sînmărtinu De Cîmpie",119108,base.ro,RO_C,l10n_ro.RO_MS,RO_118995
RO_115753,"Sînmihai De Pădure",115753,base.ro,RO_C,l10n_ro.RO_MS,RO_115708
RO_119475,Sînpaul,119475,base.ro,RO_C,l10n_ro.RO_MS,RO_119466
RO_119536,"Sînpetru De Cîmpie",119536,base.ro,RO_C,l10n_ro.RO_MS,RO_119527
RO_118557,Sînsimion,118557,base.ro,RO_C,l10n_ro.RO_MS,RO_118511
RO_114462,"Sîntana De Mureș",114462,base.ro,RO_C,l10n_ro.RO_MS,RO_114453
RO_120245,Sîntioana,120245,base.ro,RO_C,l10n_ro.RO_MS,RO_120218
RO_118744,"Sîntioana De Mureș",118744,base.ro,RO_C,l10n_ro.RO_MS,RO_118691
RO_118049,Sîntu,118049,base.ro,RO_C,l10n_ro.RO_MS,RO_117998
RO_120307,Șoard,120307,base.ro,RO_C,l10n_ro.RO_MS,RO_120254
RO_116251,"Socolu De Cîmpie",116251,base.ro,RO_C,l10n_ro.RO_MS,RO_116224
RO_116215,Șoimuș,116215,base.ro,RO_C,l10n_ro.RO_MS,RO_116171
RO_117097,Solocma,117097,base.ro,RO_C,l10n_ro.RO_MS,RO_117042
RO_119607,Solovăstru,119607,base.ro,RO_C,l10n_ro.RO_MS,RO_119590
RO_118272,Șomoștelnic,118272,base.ro,RO_C,l10n_ro.RO_MS,RO_118209
RO_114569,Șoromiclea,114569,base.ro,RO_C,l10n_ro.RO_MS,RO_114514
RO_114863,Sovata,114863,base.ro,RO_C,l10n_ro.RO_MS,RO_114854
RO_118450,Ștefanca,118450,base.ro,RO_C,l10n_ro.RO_MS,RO_118370
RO_120450,Ștefăneaca,120450,base.ro,RO_C,l10n_ro.RO_MS,RO_120370
RO_116536,Stejărenii,116536,base.ro,RO_C,l10n_ro.RO_MS,RO_116493
RO_115049,Stejeriș,115049,base.ro,RO_C,l10n_ro.RO_MS,RO_114970
RO_119634,Stînceni,119634,base.ro,RO_C,l10n_ro.RO_MS,RO_119625
RO_116974,"Sub Pădure",116974,base.ro,RO_C,l10n_ro.RO_MS,RO_116938
RO_119670,Suplac,119670,base.ro,RO_C,l10n_ro.RO_MS,RO_119661
RO_119732,Suseni,119732,base.ro,RO_C,l10n_ro.RO_MS,RO_119723
RO_115058,Suveica,115058,base.ro,RO_C,l10n_ro.RO_MS,RO_114970
RO_117765,Tăblășeni,117765,base.ro,RO_C,l10n_ro.RO_MS,RO_117667
RO_118352,Tâmpa,118352,base.ro,RO_C,l10n_ro.RO_MS,RO_118281
RO_114934,Târnăveni,114934,base.ro,RO_C,l10n_ro.RO_MS,RO_114925
RO_120469,Tău,120469,base.ro,RO_C,l10n_ro.RO_MS,RO_120370
RO_119867,Tăureni,119867,base.ro,RO_C,l10n_ro.RO_MS,RO_119858
RO_117266,Teleac,117266,base.ro,RO_C,l10n_ro.RO_MS,RO_117177
RO_118502,Țigmandru,118502,base.ro,RO_C,l10n_ro.RO_MS,RO_118469
RO_115496,Țiptelnic,115496,base.ro,RO_C,l10n_ro.RO_MS,RO_115389
RO_117630,Tireu,117630,base.ro,RO_C,l10n_ro.RO_MS,RO_117550
RO_114328,"Tîrgu Mureș",114328,base.ro,RO_C,l10n_ro.RO_MS,RO_114319
RO_117033,Tirimia,117033,base.ro,RO_C,l10n_ro.RO_MS,RO_116983
RO_116331,Tirimioara,116331,base.ro,RO_C,l10n_ro.RO_MS,RO_116288
RO_117649,Tisieu,117649,base.ro,RO_C,l10n_ro.RO_MS,RO_117550
RO_119313,Titiana,119313,base.ro,RO_C,l10n_ro.RO_MS,RO_119242
RO_117480,Toaca,117480,base.ro,RO_C,l10n_ro.RO_MS,RO_117426
RO_114444,Tofalău,114444,base.ro,RO_C,l10n_ro.RO_MS,RO_114417
RO_120334,Toldal,120334,base.ro,RO_C,l10n_ro.RO_MS,RO_120316
RO_116787,Tonciu,116787,base.ro,RO_C,l10n_ro.RO_MS,RO_116723
RO_114667,Țopa,114667,base.ro,RO_C,l10n_ro.RO_MS,RO_114603
RO_118192,Torba,118192,base.ro,RO_C,l10n_ro.RO_MS,RO_118094
RO_117104,"Trei Sate",117104,base.ro,RO_C,l10n_ro.RO_MS,RO_117042
RO_116929,Troița,116929,base.ro,RO_C,l10n_ro.RO_MS,RO_116867
RO_119581,Tușinu,119581,base.ro,RO_C,l10n_ro.RO_MS,RO_119527
RO_115566,Uila,115566,base.ro,RO_C,l10n_ro.RO_MS,RO_115520
RO_119117,Ulieș,119117,base.ro,RO_C,l10n_ro.RO_MS,RO_118995
RO_119901,Ungheni,119901,base.ro,RO_C,l10n_ro.RO_MS,RO_119894
RO_117499,Uricea,117499,base.ro,RO_C,l10n_ro.RO_MS,RO_117426
RO_116153,"Urisiu De Jos",116153,base.ro,RO_C,l10n_ro.RO_MS,RO_116126
RO_116162,"Urisiu De Sus",116162,base.ro,RO_C,l10n_ro.RO_MS,RO_116126
RO_118682,Ursoaia,118682,base.ro,RO_C,l10n_ro.RO_MS,RO_118637
RO_118566,Vădaș,118566,base.ro,RO_C,l10n_ro.RO_MS,RO_118511
RO_120110,Vadu,120110,base.ro,RO_C,l10n_ro.RO_MS,RO_120076
RO_119714,Vaidacuța,119714,base.ro,RO_C,l10n_ro.RO_MS,RO_119661
RO_118628,Vaideiu,118628,base.ro,RO_C,l10n_ro.RO_MS,RO_118575
RO_120129,Valea,120129,base.ro,RO_C,l10n_ro.RO_MS,RO_120076
RO_114676,"Valea Albeștiului",114676,base.ro,RO_C,l10n_ro.RO_MS,RO_114603
RO_114685,"Valea Dăii",114685,base.ro,RO_C,l10n_ro.RO_MS,RO_114603
RO_120021,"Valea Frăției",120021,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_120030,"Valea Glodului",120030,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_117774,"Valea Iclandului",117774,base.ro,RO_C,l10n_ro.RO_MS,RO_117667
RO_119518,"Valea Izvoarelor",119518,base.ro,RO_C,l10n_ro.RO_MS,RO_119466
RO_119983,"Valea Largă",119983,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_115502,"Valea Mare",115502,base.ro,RO_C,l10n_ro.RO_MS,RO_115389
RO_120049,"Valea Pădurii",120049,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_115511,"Valea Rece",115511,base.ro,RO_C,l10n_ro.RO_MS,RO_115389
RO_114694,"Valea Șapartocului",114694,base.ro,RO_C,l10n_ro.RO_MS,RO_114603
RO_116260,"Valea Sasului",116260,base.ro,RO_C,l10n_ro.RO_MS,RO_116224
RO_119126,"Valea Seacă",119126,base.ro,RO_C,l10n_ro.RO_MS,RO_118995
RO_119135,"Valea Sînmărtinului",119135,base.ro,RO_C,l10n_ro.RO_MS,RO_118995
RO_117300,"Valea Sînpetrului",117300,base.ro,RO_C,l10n_ro.RO_MS,RO_117275
RO_118913,"Valea Sînpetrului",118913,base.ro,RO_C,l10n_ro.RO_MS,RO_118824
RO_120058,"Valea Șurii",120058,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_119144,"Valea Ulieșului",119144,base.ro,RO_C,l10n_ro.RO_MS,RO_118995
RO_116279,"Valea Ungurului",116279,base.ro,RO_C,l10n_ro.RO_MS,RO_116224
RO_120067,"Valea Urieșului",120067,base.ro,RO_C,l10n_ro.RO_MS,RO_119974
RO_118922,Văleni,118922,base.ro,RO_C,l10n_ro.RO_MS,RO_118824
RO_115067,Vălenii,115067,base.ro,RO_C,l10n_ro.RO_MS,RO_114970
RO_115940,"Vălenii De Mureș",115940,base.ro,RO_C,l10n_ro.RO_MS,RO_115897
RO_119448,Vălișoara,119448,base.ro,RO_C,l10n_ro.RO_MS,RO_119386
RO_114373,Vălureni,114373,base.ro,RO_C,l10n_ro.RO_MS,RO_114355
RO_120085,Vărgata,120085,base.ro,RO_C,l10n_ro.RO_MS,RO_120076
RO_120147,Vătava,120147,base.ro,RO_C,l10n_ro.RO_MS,RO_120138
RO_114578,Venchi,114578,base.ro,RO_C,l10n_ro.RO_MS,RO_114514
RO_118361,Veța,118361,base.ro,RO_C,l10n_ro.RO_MS,RO_118281
RO_120183,Vețca,120183,base.ro,RO_C,l10n_ro.RO_MS,RO_120174
RO_119965,Vidrasău,119965,base.ro,RO_C,l10n_ro.RO_MS,RO_119894
RO_116858,Viforoasa,116858,base.ro,RO_C,l10n_ro.RO_MS,RO_116796
RO_114587,Viilor,114587,base.ro,RO_C,l10n_ro.RO_MS,RO_114514
RO_120227,Viișoara,120227,base.ro,RO_C,l10n_ro.RO_MS,RO_120218
RO_120263,Vînători,120263,base.ro,RO_C,l10n_ro.RO_MS,RO_120254
RO_119322,Vișinelu,119322,base.ro,RO_C,l10n_ro.RO_MS,RO_119242
RO_116037,Voiniceni,116037,base.ro,RO_C,l10n_ro.RO_MS,RO_115959
RO_120325,Voivodeni,120325,base.ro,RO_C,l10n_ro.RO_MS,RO_120316
RO_115227,Vulcan,115227,base.ro,RO_C,l10n_ro.RO_MS,RO_115183
RO_120352,Zagăr,120352,base.ro,RO_C,l10n_ro.RO_MS,RO_120343
RO_119457,Zăpodea,119457,base.ro,RO_C,l10n_ro.RO_MS,RO_119386
RO_120389,"Zau De Cîmpie",120389,base.ro,RO_C,l10n_ro.RO_MS,RO_120370
RO_117658,Zimți,117658,base.ro,RO_C,l10n_ro.RO_MS,RO_117550
RO_124652,Adjudeni,124652,base.ro,RO_NE,l10n_ro.RO_NT,RO_124634
RO_121117,Agapia,121117,base.ro,RO_NE,l10n_ro.RO_NT,RO_121108
RO_124956,Agîrcia,124956,base.ro,RO_NE,l10n_ro.RO_NT,RO_124938
RO_122846,Almaș,122846,base.ro,RO_NE,l10n_ro.RO_NT,RO_122828
RO_121171,Arămești,121171,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_124778,Arămoaia,124778,base.ro,RO_NE,l10n_ro.RO_NT,RO_124750
RO_124518,Ardeluța,124518,base.ro,RO_NE,l10n_ro.RO_NT,RO_124493
RO_123120,Averești,123120,base.ro,RO_NE,l10n_ro.RO_NT,RO_123102
RO_121162,Bahna,121162,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_121484,"Bahna Mare",121484,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_121180,Băhnișoara,121180,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_121509,Bălănești,121509,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_121251,Bălțătești,121251,base.ro,RO_NE,l10n_ro.RO_NT,RO_121242
RO_122720,Bălușești,122720,base.ro,RO_NE,l10n_ro.RO_NT,RO_125098
RO_123031,Bălușești,123031,base.ro,RO_NE,l10n_ro.RO_NT,RO_123013
RO_121894,Băneasa,121894,base.ro,RO_NE,l10n_ro.RO_NT,RO_121876
RO_121493,Baratca,121493,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_122089,Bărcănești,122089,base.ro,RO_NE,l10n_ro.RO_NT,RO_122061
RO_121812,Barticești,121812,base.ro,RO_NE,l10n_ro.RO_NT,RO_121796
RO_124251,Bașta,124251,base.ro,RO_NE,l10n_ro.RO_NT,RO_124233
RO_123040,Bătrînești,123040,base.ro,RO_NE,l10n_ro.RO_NT,RO_123013
RO_124046,Bețești,124046,base.ro,RO_NE,l10n_ro.RO_NT,RO_124028
RO_120977,Bicaz,120977,base.ro,RO_NE,l10n_ro.RO_NT,RO_120968
RO_121304,Bicaz-Chei,121304,base.ro,RO_NE,l10n_ro.RO_NT,RO_121297
RO_121359,"Bicazu Ardelean",121359,base.ro,RO_NE,l10n_ro.RO_NT,RO_121340
RO_121395,Bira,121395,base.ro,RO_NE,l10n_ro.RO_NT,RO_121386
RO_121475,Bîrgauani,121475,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_124260,Bîrjoveni,124260,base.ro,RO_NE,l10n_ro.RO_NT,RO_124233
RO_121313,Bîrnadu,121313,base.ro,RO_NE,l10n_ro.RO_NT,RO_121297
RO_124965,Bisericani,124965,base.ro,RO_NE,l10n_ro.RO_NT,RO_124938
RO_122043,Bistricioara,122043,base.ro,RO_NE,l10n_ro.RO_NT,RO_122025
RO_124974,Bistrița,124974,base.ro,RO_NE,l10n_ro.RO_NT,RO_124938
RO_121073,Blebea,121073,base.ro,RO_NE,l10n_ro.RO_NT,RO_121055
RO_123549,Boboiești,123549,base.ro,RO_NE,l10n_ro.RO_NT,RO_123521
RO_121616,Bodești,121616,base.ro,RO_NE,l10n_ro.RO_NT,RO_121607
RO_121625,"Bodeștii De Jos",121625,base.ro,RO_NE,l10n_ro.RO_NT,RO_121607
RO_121402,Boghicea,121402,base.ro,RO_NE,l10n_ro.RO_NT,RO_125178
RO_124279,Bogzești,124279,base.ro,RO_NE,l10n_ro.RO_NT,RO_124233
RO_123442,Boiștea,123442,base.ro,RO_NE,l10n_ro.RO_NT,RO_123424
RO_121661,Borca,121661,base.ro,RO_NE,l10n_ro.RO_NT,RO_121652
RO_124439,Bordea,124439,base.ro,RO_NE,l10n_ro.RO_NT,RO_124411
RO_121741,Borlești,121741,base.ro,RO_NE,l10n_ro.RO_NT,RO_121732
RO_122418,Borniș,122418,base.ro,RO_NE,l10n_ro.RO_NT,RO_122392
RO_123987,Borșeni,123987,base.ro,RO_NE,l10n_ro.RO_NT,RO_123969
RO_121803,Botești,121803,base.ro,RO_NE,l10n_ro.RO_NT,RO_121796
RO_122739,Boțești,122739,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_121885,Bozieni,121885,base.ro,RO_NE,l10n_ro.RO_NT,RO_121876
RO_122481,"Bozienii De Sus",122481,base.ro,RO_NE,l10n_ro.RO_NT,RO_125105
RO_122882,Bradu,122882,base.ro,RO_NE,l10n_ro.RO_NT,RO_122864
RO_120799,Brășăuți,120799,base.ro,RO_NE,l10n_ro.RO_NT,RO_120771
RO_124527,Brateș,124527,base.ro,RO_NE,l10n_ro.RO_NT,RO_124493
RO_121518,Breaza,121518,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_122490,Brițcani,122490,base.ro,RO_NE,l10n_ro.RO_NT,RO_122463
RO_121199,Broșteni,121199,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_121947,Brusturi,121947,base.ro,RO_NE,l10n_ro.RO_NT,RO_121938
RO_124901,Bucium,124901,base.ro,RO_NE,l10n_ro.RO_NT,RO_124885
RO_122631,Budești,122631,base.ro,RO_NE,l10n_ro.RO_NT,RO_122613
RO_122971,Buhalnița,122971,base.ro,RO_NE,l10n_ro.RO_NT,RO_122953
RO_122365,Buhonca,122365,base.ro,RO_NE,l10n_ro.RO_NT,RO_122347
RO_123727,Bunghi,123727,base.ro,RO_NE,l10n_ro.RO_NT,RO_123709
RO_122374,Buruienești,122374,base.ro,RO_NE,l10n_ro.RO_NT,RO_122347
RO_122579,Bușmei,122579,base.ro,RO_NE,l10n_ro.RO_NT,RO_122551
RO_124288,Butnărești,124288,base.ro,RO_NE,l10n_ro.RO_NT,RO_124233
RO_122748,Căciulești,122748,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_123816,Călugăreni,123816,base.ro,RO_NE,l10n_ro.RO_NT,RO_123790
RO_120986,Capșa,120986,base.ro,RO_NE,l10n_ro.RO_NT,RO_120968
RO_122506,Cârlig,122506,base.ro,RO_NE,l10n_ro.RO_NT,RO_122463
RO_122301,Cășăria,122301,base.ro,RO_NE,l10n_ro.RO_NT,RO_122285
RO_121411,Căușeni,121411,base.ro,RO_NE,l10n_ro.RO_NT,RO_125178
RO_124536,Cazaci,124536,base.ro,RO_NE,l10n_ro.RO_NT,RO_124493
RO_122034,Ceahlău,122034,base.ro,RO_NE,l10n_ro.RO_NT,RO_122025
RO_121527,Certieni,121527,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_124359,Chicerea,124359,base.ro,RO_NE,l10n_ro.RO_NT,RO_124331
RO_121536,Chilia,121536,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_123059,Chilii,123059,base.ro,RO_NE,l10n_ro.RO_NT,RO_124885
RO_124135,Chintinici,124135,base.ro,RO_NE,l10n_ro.RO_NT,RO_124117
RO_122980,Chirițeni,122980,base.ro,RO_NE,l10n_ro.RO_NT,RO_122953
RO_122070,Cîndesti,122070,base.ro,RO_NE,l10n_ro.RO_NT,RO_122061
RO_123273,Ciornei,123273,base.ro,RO_NE,l10n_ro.RO_NT,RO_123255
RO_120744,Ciritei,120744,base.ro,RO_NE,l10n_ro.RO_NT,RO_120726
RO_124448,Cîrligi,124448,base.ro,RO_NE,l10n_ro.RO_NT,RO_124411
RO_123736,Ciurea,123736,base.ro,RO_NE,l10n_ro.RO_NT,RO_125141
RO_122640,Climești,122640,base.ro,RO_NE,l10n_ro.RO_NT,RO_122613
RO_120897,Cordun,120897,base.ro,RO_NE,l10n_ro.RO_NT,RO_120888
RO_122515,Corhana,122515,base.ro,RO_NE,l10n_ro.RO_NT,RO_122463
RO_121634,Corni,121634,base.ro,RO_NE,l10n_ro.RO_NT,RO_121607
RO_122141,Costișa,122141,base.ro,RO_NE,l10n_ro.RO_NT,RO_122132
RO_120940,"Cotu Vameș",120940,base.ro,RO_NE,l10n_ro.RO_NT,RO_120922
RO_122196,Crăcăoani,122196,base.ro,RO_NE,l10n_ro.RO_NT,RO_122187
RO_122203,"Cracăul Negru",122203,base.ro,RO_NE,l10n_ro.RO_NT,RO_122187
RO_121901,Crăiești,121901,base.ro,RO_NE,l10n_ro.RO_NT,RO_121876
RO_121910,Cuci,121910,base.ro,RO_NE,l10n_ro.RO_NT,RO_121876
RO_122855,Cuejdiu,122855,base.ro,RO_NE,l10n_ro.RO_NT,RO_122828
RO_122926,Curechiștea,122926,base.ro,RO_NE,l10n_ro.RO_NT,RO_122908
RO_120806,Cut,120806,base.ro,RO_NE,l10n_ro.RO_NT,RO_120771
RO_122258,Dămuc,122258,base.ro,RO_NE,l10n_ro.RO_NT,RO_122249
RO_122757,Dănești,122757,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_121821,David,121821,base.ro,RO_NE,l10n_ro.RO_NT,RO_125123
RO_124821,Davideni,124821,base.ro,RO_NE,l10n_ro.RO_NT,RO_124803
RO_124457,Deleni,124457,base.ro,RO_NE,l10n_ro.RO_NT,RO_124411
RO_121545,Dîrloaia,121545,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_120753,Doamna,120753,base.ro,RO_NE,l10n_ro.RO_NT,RO_120726
RO_122294,Dobreni,122294,base.ro,RO_NE,l10n_ro.RO_NT,RO_122285
RO_122766,Dochia,122766,base.ro,RO_NE,l10n_ro.RO_NT,RO_125098
RO_120995,Dodeni,120995,base.ro,RO_NE,l10n_ro.RO_NT,RO_120968
RO_122775,Doina,122775,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_123558,Dolhești,123558,base.ro,RO_NE,l10n_ro.RO_NT,RO_123521
RO_122356,Doljești,122356,base.ro,RO_NE,l10n_ro.RO_NT,RO_122347
RO_122150,Dornești,122150,base.ro,RO_NE,l10n_ro.RO_NT,RO_122132
RO_121956,Drăgănești,121956,base.ro,RO_NE,l10n_ro.RO_NT,RO_125132
RO_122409,Dragomirești,122409,base.ro,RO_NE,l10n_ro.RO_NT,RO_122392
RO_122098,Dragova,122098,base.ro,RO_NE,l10n_ro.RO_NT,RO_122061
RO_123825,Dreptu,123825,base.ro,RO_NE,l10n_ro.RO_NT,RO_123790
RO_122472,Dulcești,122472,base.ro,RO_NE,l10n_ro.RO_NT,RO_122463
RO_124689,Dumbrava,124689,base.ro,RO_NE,l10n_ro.RO_NT,RO_124661
RO_120842,"Dumbrava Deal",120842,base.ro,RO_NE,l10n_ro.RO_NT,RO_120824
RO_120780,"Dumbrava Roșie",120780,base.ro,RO_NE,l10n_ro.RO_NT,RO_120771
RO_124466,Dușești,124466,base.ro,RO_NE,l10n_ro.RO_NT,RO_124411
RO_122560,Farcașa,122560,base.ro,RO_NE,l10n_ro.RO_NT,RO_122551
RO_122622,Făurei,122622,base.ro,RO_NE,l10n_ro.RO_NT,RO_122613
RO_121126,Filioara,121126,base.ro,RO_NE,l10n_ro.RO_NT,RO_121108
RO_122588,Frumosu,122588,base.ro,RO_NE,l10n_ro.RO_NT,RO_122551
RO_122169,Frunzeni,122169,base.ro,RO_NE,l10n_ro.RO_NT,RO_122132
RO_124171,Gâdinți,124171,base.ro,RO_NE,l10n_ro.RO_NT,RO_125150
RO_123834,Galu,123834,base.ro,RO_NE,l10n_ro.RO_NT,RO_123790
RO_121554,Ghelăiești,121554,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_122677,Gherăești,122677,base.ro,RO_NE,l10n_ro.RO_NT,RO_122668
RO_122686,"Gherăeștii Noi",122686,base.ro,RO_NE,l10n_ro.RO_NT,RO_122668
RO_121322,Gherman,121322,base.ro,RO_NE,l10n_ro.RO_NT,RO_121297
RO_124368,Ghidion,124368,base.ro,RO_NE,l10n_ro.RO_NT,RO_124331
RO_124475,Ghigoiești,124475,base.ro,RO_NE,l10n_ro.RO_NT,RO_124411
RO_121260,Ghindăoani,121260,base.ro,RO_NE,l10n_ro.RO_NT,RO_125114
RO_122837,Gîrcina,122837,base.ro,RO_NE,l10n_ro.RO_NT,RO_122828
RO_122711,Girov,122711,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_124297,Giulești,124297,base.ro,RO_NE,l10n_ro.RO_NT,RO_124233
RO_124910,Giurgeni,124910,base.ro,RO_NE,l10n_ro.RO_NT,RO_124885
RO_123282,Gorun,123282,base.ro,RO_NE,l10n_ro.RO_NT,RO_123255
RO_124091,Goșmani,124091,base.ro,RO_NE,l10n_ro.RO_NT,RO_124073
RO_122873,Grințieș,122873,base.ro,RO_NE,l10n_ro.RO_NT,RO_122864
RO_121965,Groși,121965,base.ro,RO_NE,l10n_ro.RO_NT,RO_121938
RO_122999,Grozăvești,122999,base.ro,RO_NE,l10n_ro.RO_NT,RO_122953
RO_122917,Grumăzești,122917,base.ro,RO_NE,l10n_ro.RO_NT,RO_122908
RO_122784,"Gura Văii",122784,base.ro,RO_NE,l10n_ro.RO_NT,RO_122702
RO_124581,Hamzoaia,124581,base.ro,RO_NE,l10n_ro.RO_NT,RO_124563
RO_122962,Hangu,122962,base.ro,RO_NE,l10n_ro.RO_NT,RO_122953
RO_124787,"Hanul Ancuței",124787,base.ro,RO_NE,l10n_ro.RO_NT,RO_124750
RO_123193,Hîrțești,123193,base.ro,RO_NE,l10n_ro.RO_NT,RO_123175
RO_121563,Hîrtop,121563,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_122427,Hlăpești,122427,base.ro,RO_NE,l10n_ro.RO_NT,RO_122392
RO_123246,Hociungi,123246,base.ro,RO_NE,l10n_ro.RO_NT,RO_123228
RO_123200,Hoisești,123200,base.ro,RO_NE,l10n_ro.RO_NT,RO_123175
RO_123745,Holm,123745,base.ro,RO_NE,l10n_ro.RO_NT,RO_125141
RO_121572,Homiceni,121572,base.ro,RO_NE,l10n_ro.RO_NT,RO_121466
RO_120931,Horia,120931,base.ro,RO_NE,l10n_ro.RO_NT,RO_120922
RO_122267,Huisurez,122267,base.ro,RO_NE,l10n_ro.RO_NT,RO_122249
RO_121082,Humulești,121082,base.ro,RO_NE,l10n_ro.RO_NT,RO_121055
RO_121091,"Humuleștii Noi",121091,base.ro,RO_NE,l10n_ro.RO_NT,RO_121055
RO_123022,Icușești,123022,base.ro,RO_NE,l10n_ro.RO_NT,RO_123013
RO_124867,Ingărești,124867,base.ro,RO_NE,l10n_ro.RO_NT,RO_124849
RO_123111,"Ion Creangă",123111,base.ro,RO_NE,l10n_ro.RO_NT,RO_123102
RO_123219,Itrinești,123219,base.ro,RO_NE,l10n_ro.RO_NT,RO_123175
RO_121929,Iucșa,121929,base.ro,RO_NE,l10n_ro.RO_NT,RO_121876
RO_121331,Ivaneș,121331,base.ro,RO_NE,l10n_ro.RO_NT,RO_121297
RO_121206,Izvoare,121206,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_120815,Izvoare,120815,base.ro,RO_NE,l10n_ro.RO_NT,RO_120771
RO_123139,Izvoru,123139,base.ro,RO_NE,l10n_ro.RO_NT,RO_123102
RO_121000,"Izvoru Muntelui",121000,base.ro,RO_NE,l10n_ro.RO_NT,RO_120968
RO_121019,"Izvorul Alb",121019,base.ro,RO_NE,l10n_ro.RO_NT,RO_120968
RO_123567,Leghin,123567,base.ro,RO_NE,l10n_ro.RO_NT,RO_123521
RO_121215,Liliac,121215,base.ro,RO_NE,l10n_ro.RO_NT,RO_121153
RO_123291,Linsești,123291,base.ro,RO_NE,l10n_ro.RO_NT,RO_123255
RO_123497,Luminiș,123497,base.ro,RO_NE,l10n_ro.RO_NT,RO_123479
RO_121670,Lunca,121670,base.ro,RO_NE,l10n_ro.RO_NT,RO_121652
RO_123308,Lunca,123308,base.ro,RO_NE,l10n_ro.RO_NT,RO_123255
RO_125034,Lunca,125034,base.ro,RO_NE,l10n_ro.RO_NT,RO_125016
RO_123399,"Lunca Moldovei",123399,base.ro,RO_NE,l10n_ro.RO_NT,RO_123371
RO_124180,Luțca,124180,base.ro,RO_NE,l10n_ro.RO_NT,RO_124153
RO_121689,Mădei,121689,base.ro,RO_NE,l10n_ro.RO_NT,RO_121652
RO_122212,Magazia,122212,base.ro,RO_NE,l10n_ro.RO_NT,RO_122187
RO_125043,"Mănăstirea Neamț",125043,base.ro,RO_NE,l10n_ro.RO_NT,RO_125016
RO_122178,Mănoaia,122178,base.ro,RO_NE,l10n_ro.RO_NT,RO_122132
RO_123184,Mărgineni,123184,base.ro,RO_NE,l10n_ro.RO_NT,RO_123175
RO_123317,Mărmureni,123317,base.ro,RO_NE,l10n_ro.RO_NT,RO_123255
RO_121769,Mastacăn,121769,base.ro,RO_NE,l10n_ro.RO_NT,RO_121732
RO_122436,Mastacăn,122436,base.ro,RO_NE,l10n_ro.RO_NT,RO_122392
RO_123068,Mesteacăn,123068,base.ro,RO_NE,l10n_ro.RO_NT,RO_123013
RO_122659,Micșunești,122659,base.ro,RO_NE,l10n_ro.RO_NT,RO_122613
