id,name,country_id/id,siruta,state_id/id,zipcode,municipality
base.RO_49377,Golu Grabicina,base.ro,49377,base.RO_BZ,127561,Scorțoasa
base.RO_49386,Grabicina de Jos,base.ro,49386,base.RO_BZ,127562,Scorțoasa
base.RO_49395,Grabicina de Sus,base.ro,49395,base.RO_BZ,127563,Scorțoasa
base.RO_49402,Gura Văii,base.ro,49402,base.RO_BZ,127564,Scorțoasa
base.RO_49411,Plopeasa,base.ro,49411,base.RO_BZ,127566,Scorțoasa
base.RO_49420,Policiori,base.ro,49420,base.RO_BZ,127567,Scorțoasa
base.RO_49448,Scutelnici,base.ro,49448,base.RO_BZ,127575,Scutelnici
base.RO_49457,Arcanu,base.ro,49457,base.RO_BZ,127576,Scutelnici
base.RO_49466,Brăgăreasa,base.ro,49466,base.RO_BZ,127577,Scutelnici
base.RO_49475,Lipănescu,base.ro,49475,base.RO_BZ,127578,Scutelnici
base.RO_49493,Lunca Jariștei,base.ro,49493,base.RO_BZ,127585,Siriu
base.RO_49509,Colțu Pietrii,base.ro,49509,base.RO_BZ,127582,Siriu
base.RO_49518,Cașoca,base.ro,49518,base.RO_BZ,127581,Siriu
base.RO_49527,Gura Siriului,base.ro,49527,base.RO_BZ,127583,Siriu
base.RO_49536,Mușcelușa,base.ro,49536,base.RO_BZ,127584,Siriu
base.RO_49554,Smeeni,base.ro,49554,base.RO_BZ,127595,Smeeni
base.RO_49563,Albești,base.ro,49563,base.RO_BZ,127596,Smeeni
base.RO_49572,Bălaia,base.ro,49572,base.RO_BZ,127597,Smeeni
base.RO_49581,Călțuna,base.ro,49581,base.RO_BZ,127598,Smeeni
base.RO_49590,Moisica,base.ro,49590,base.RO_BZ,127599,Smeeni
base.RO_49607,Udați-Lucieni,base.ro,49607,base.RO_BZ,127601,Smeeni
base.RO_49616,Udați-Mânzu,base.ro,49616,base.RO_BZ,127602,Smeeni
base.RO_49634,Stâlpu,base.ro,49634,base.RO_BZ,127605,Stâlpu
base.RO_49652,Izvoru,base.ro,49652,base.RO_BZ,127616,Tisău
base.RO_49661,Bărbuncești,base.ro,49661,base.RO_BZ,127611,Tisău
base.RO_49670,Grăjdana,base.ro,49670,base.RO_BZ,127612,Tisău
base.RO_49689,Haleș,base.ro,49689,base.RO_BZ,127613,Tisău
base.RO_49698,Izvoranu,base.ro,49698,base.RO_BZ,127614,Tisău
base.RO_49705,Leiculești,base.ro,49705,base.RO_BZ,127617,Tisău
base.RO_49714,Pădurenii,base.ro,49714,base.RO_BZ,127618,Tisău
base.RO_49723,Salcia,base.ro,49723,base.RO_BZ,127619,Tisău
base.RO_49732,Strezeni,base.ro,49732,base.RO_BZ,127621,Tisău
base.RO_49741,Tisău,base.ro,49741,base.RO_BZ,127610,Tisău
base.RO_49750,Valea Sălciilor,base.ro,49750,base.RO_BZ,127622,Tisău
base.RO_49778,Topliceni,base.ro,49778,base.RO_BZ,127630,Topliceni
base.RO_49787,Băbeni,base.ro,49787,base.RO_BZ,127631,Topliceni
base.RO_49796,Ceairu,base.ro,49796,base.RO_BZ,127632,Topliceni
base.RO_49803,Dedulești,base.ro,49803,base.RO_BZ,127633,Topliceni
base.RO_49812,Gura Făgetului,base.ro,49812,base.RO_BZ,127634,Topliceni
base.RO_49821,Poșta,base.ro,49821,base.RO_BZ,127636,Topliceni
base.RO_49830,Răducești,base.ro,49830,base.RO_BZ,127637,Topliceni
base.RO_49858,Țintești,base.ro,49858,base.RO_BZ,127640,Țintești
base.RO_49867,Maxenu,base.ro,49867,base.RO_BZ,127641,Țintești
base.RO_49876,Odaia Banului,base.ro,49876,base.RO_BZ,127642,Țintești
base.RO_49885,Pogonele,base.ro,49885,base.RO_BZ,127643,Țintești
base.RO_49901,Ulmeni,base.ro,49901,base.RO_BZ,127645,Ulmeni
base.RO_49910,Băltăreți,base.ro,49910,base.RO_BZ,127646,Ulmeni
base.RO_49929,Clondiru,base.ro,49929,base.RO_BZ,127647,Ulmeni
base.RO_49938,Sărata,base.ro,49938,base.RO_BZ,127648,Ulmeni
base.RO_49947,Vâlcele,base.ro,49947,base.RO_BZ,127649,Ulmeni
base.RO_49965,Vadu Pașii,base.ro,49965,base.RO_BZ,127650,Vadu Pașii
base.RO_49974,Băjani,base.ro,49974,base.RO_BZ,127651,Vadu Pașii
base.RO_49983,Focșănei,base.ro,49983,base.RO_BZ,127652,Vadu Pașii
base.RO_49992,Gura Câlnăului,base.ro,49992,base.RO_BZ,127653,Vadu Pașii
base.RO_50004,Scurtești,base.ro,50004,base.RO_BZ,127654,Vadu Pașii
base.RO_50013,Stăncești,base.ro,50013,base.RO_BZ,127656,Vadu Pașii
base.RO_50031,Valea Râmnicului,base.ro,50031,base.RO_BZ,127660,Valea Râmnicului
base.RO_50040,Oreavul,base.ro,50040,base.RO_BZ,127661,Valea Râmnicului
base.RO_50059,Rubla,base.ro,50059,base.RO_BZ,127662,Valea Râmnicului
base.RO_50077,Valea Salciei,base.ro,50077,base.RO_BZ,127665,Valea Salciei
base.RO_50086,Modreni,base.ro,50086,base.RO_BZ,127666,Valea Salciei
base.RO_50095,Valea Salciei-Cătun,base.ro,50095,base.RO_BZ,127667,Valea Salciei
base.RO_50111,Vernești,base.ro,50111,base.RO_BZ,127675,Vernești
base.RO_50120,Brădeanca,base.ro,50120,base.RO_BZ,127676,Vernești
base.RO_50139,Cândești,base.ro,50139,base.RO_BZ,127677,Vernești
base.RO_50148,Cârlomănești,base.ro,50148,base.RO_BZ,127678,Vernești
base.RO_50157,Mierea,base.ro,50157,base.RO_BZ,127679,Vernești
base.RO_50166,Nenciu,base.ro,50166,base.RO_BZ,127681,Vernești
base.RO_50175,Nișcov,base.ro,50175,base.RO_BZ,127682,Vernești
base.RO_50184,Săsenii Noi,base.ro,50184,base.RO_BZ,127683,Vernești
base.RO_50193,Săsenii pe Vale,base.ro,50193,base.RO_BZ,127686,Vernești
base.RO_50200,Săsenii Vechi,base.ro,50200,base.RO_BZ,127684,Vernești
base.RO_50219,Zorești,base.ro,50219,base.RO_BZ,127687,Vernești
base.RO_50237,Vintilă Vodă,base.ro,50237,base.RO_BZ,127695,Vintilă Vodă
base.RO_50246,Bodinești,base.ro,50246,base.RO_BZ,127696,Vintilă Vodă
base.RO_50255,Coca-Antimirești,base.ro,50255,base.RO_BZ,127697,Vintilă Vodă
base.RO_50264,Coca-Niculești,base.ro,50264,base.RO_BZ,127698,Vintilă Vodă
base.RO_50273,Niculești,base.ro,50273,base.RO_BZ,127699,Vintilă Vodă
base.RO_50282,Petrăchești,base.ro,50282,base.RO_BZ,127701,Vintilă Vodă
base.RO_50291,Podu Muncii,base.ro,50291,base.RO_BZ,127702,Vintilă Vodă
base.RO_50308,Sârbești,base.ro,50308,base.RO_BZ,127703,Vintilă Vodă
base.RO_50317,Smeești,base.ro,50317,base.RO_BZ,127704,Vintilă Vodă
base.RO_50335,Viperești,base.ro,50335,base.RO_BZ,127705,Viperești
base.RO_50344,Muscel,base.ro,50344,base.RO_BZ,127706,Viperești
base.RO_50353,Pălici,base.ro,50353,base.RO_BZ,127707,Viperești
base.RO_50362,Rușavăț,base.ro,50362,base.RO_BZ,127708,Viperești
base.RO_50371,Tronari,base.ro,50371,base.RO_BZ,127709,Viperești
base.RO_50380,Ursoaia,base.ro,50380,base.RO_BZ,127711,Viperești
base.RO_50406,Vâlcelele,base.ro,50406,base.RO_BZ,127670,Vâlcelele
base.RO_50424,Fundeni,base.ro,50424,base.RO_BZ,127717,Zărnești
base.RO_50433,Comisoaia,base.ro,50433,base.RO_BZ,127716,Zărnești
base.RO_50442,Pruneni,base.ro,50442,base.RO_BZ,127718,Zărnești
base.RO_50451,Vadu Sorești,base.ro,50451,base.RO_BZ,127719,Zărnești
base.RO_50460,Zărnești,base.ro,50460,base.RO_BZ,127715,Zărnești
base.RO_50488,Ziduri,base.ro,50488,base.RO_BZ,127720,Ziduri
base.RO_50497,Costieni,base.ro,50497,base.RO_BZ,127721,Ziduri
base.RO_50503,Cuculeasa,base.ro,50503,base.RO_BZ,127722,Ziduri
base.RO_50512,Heliade Rădulescu,base.ro,50512,base.RO_BZ,127723,Ziduri
base.RO_50521,Lanurile,base.ro,50521,base.RO_BZ,127724,Ziduri
base.RO_50530,Zoița,base.ro,50530,base.RO_BZ,127726,Ziduri
base.RO_50556,Ojasca,base.ro,50556,base.RO_BZ,127323,Unguriu
base.RO_50807,Reșița,base.ro,50807,base.RO_CS,,Reșița
base.RO_50816,Câlnic,base.ro,50816,base.RO_CS,320001,Reșița
base.RO_50825,Cuptoare,base.ro,50825,base.RO_CS,320002,Reșița
base.RO_50834,Doman,base.ro,50834,base.RO_CS,320003,Reșița
base.RO_50843,Secu,base.ro,50843,base.RO_CS,320005,Reșița
base.RO_50852,Țerova,base.ro,50852,base.RO_CS,320006,Reșița
base.RO_50861,Moniom,base.ro,50861,base.RO_CS,320004,Reșița
base.RO_50898,Anina,base.ro,50898,base.RO_CS,325100,Anina
base.RO_50905,Steierdorf,base.ro,50905,base.RO_CS,325150,Anina
base.RO_50932,Băile Herculane,base.ro,50932,base.RO_CS,325200,Băile Herculane
base.RO_50941,Pecinișca,base.ro,50941,base.RO_CS,325201,Băile Herculane
base.RO_50978,Bocșa,base.ro,50978,base.RO_CS,325300,Bocșa
base.RO_50996,Ocna de Fier,base.ro,50996,base.RO_CS,327290,Ocna de Fier
base.RO_51029,Caransebeș,base.ro,51029,base.RO_CS,325400,Caransebeș
base.RO_51038,Jupa,base.ro,51038,base.RO_CS,325401,Caransebeș
base.RO_51065,Moldova Nouă,base.ro,51065,base.RO_CS,325500,Moldova Nouă
base.RO_51074,Măcești,base.ro,51074,base.RO_CS,325501,Moldova Nouă
base.RO_51083,Moldova Veche,base.ro,51083,base.RO_CS,325550,Moldova Nouă
base.RO_51092,Moldovița,base.ro,51092,base.RO_CS,325502,Moldova Nouă
base.RO_51127,Oravița,base.ro,51127,base.RO_CS,325600,Oravița
base.RO_51136,Ciclova Montană,base.ro,51136,base.RO_CS,325604,Oravița
base.RO_51145,Marila,base.ro,51145,base.RO_CS,325605,Oravița
base.RO_51154,Agadici,base.ro,51154,base.RO_CS,325601,Oravița
base.RO_51163,Brădișoru de Jos,base.ro,51163,base.RO_CS,325602,Oravița
base.RO_51172,Broșteni,base.ro,51172,base.RO_CS,325603,Oravița
base.RO_51181,Răchitova,base.ro,51181,base.RO_CS,325606,Oravița
base.RO_51216,Oțelu Roșu,base.ro,51216,base.RO_CS,325700,Oțelu Roșu
base.RO_51225,Cireșa,base.ro,51225,base.RO_CS,325701,Oțelu Roșu
base.RO_51234,Mal,base.ro,51234,base.RO_CS,325702,Oțelu Roșu
base.RO_51252,Armeniș,base.ro,51252,base.RO_CS,327005,Armeniș
base.RO_51261,Feneș,base.ro,51261,base.RO_CS,327006,Armeniș
base.RO_51270,Plopu,base.ro,51270,base.RO_CS,327007,Armeniș
base.RO_51289,Sat Bătrân,base.ro,51289,base.RO_CS,327008,Armeniș
base.RO_51298,Sub Margine,base.ro,51298,base.RO_CS,327009,Armeniș
base.RO_51314,Bănia,base.ro,51314,base.RO_CS,327010,Bănia
base.RO_51323,Gârbovăț,base.ro,51323,base.RO_CS,327011,Bănia
base.RO_51341,Băuțar,base.ro,51341,base.RO_CS,327015,Băuțar
base.RO_51350,Bucova,base.ro,51350,base.RO_CS,327016,Băuțar
base.RO_51369,Cornișoru,base.ro,51369,base.RO_CS,327017,Băuțar
base.RO_51378,Preveciori,base.ro,51378,base.RO_CS,327018,Băuțar
base.RO_51396,Berliște,base.ro,51396,base.RO_CS,327020,Berliște
base.RO_51403,Iam,base.ro,51403,base.RO_CS,327021,Berliște
base.RO_51412,Milcoveni,base.ro,51412,base.RO_CS,327022,Berliște
base.RO_51421,Rusova Nouă,base.ro,51421,base.RO_CS,327023,Berliște
base.RO_51430,Rusova Veche,base.ro,51430,base.RO_CS,327024,Berliște
base.RO_51458,Berzasca,base.ro,51458,base.RO_CS,327025,Berzasca
base.RO_51467,Bigăr,base.ro,51467,base.RO_CS,327026,Berzasca
base.RO_51476,Cozla,base.ro,51476,base.RO_CS,327027,Berzasca
base.RO_51485,Drencova,base.ro,51485,base.RO_CS,327028,Berzasca
base.RO_51494,Liubcova,base.ro,51494,base.RO_CS,327029,Berzasca
base.RO_51519,Berzovia,base.ro,51519,base.RO_CS,327030,Berzovia
base.RO_51528,Fizeș,base.ro,51528,base.RO_CS,327031,Berzovia
base.RO_51537,Gherteniș,base.ro,51537,base.RO_CS,327032,Berzovia
base.RO_51555,Bolvașnița,base.ro,51555,base.RO_CS,327035,Bolvașnița
base.RO_51564,Vârciorova,base.ro,51564,base.RO_CS,327036,Bolvașnița
base.RO_51582,Bozovici,base.ro,51582,base.RO_CS,327040,Bozovici
base.RO_51591,Poneasca,base.ro,51591,base.RO_CS,327041,Bozovici
base.RO_51608,Prilipeț,base.ro,51608,base.RO_CS,327042,Bozovici
base.RO_51617,Valea Minișului,base.ro,51617,base.RO_CS,327043,Bozovici
base.RO_51635,Brebu,base.ro,51635,base.RO_CS,327045,Brebu
base.RO_51644,Apadia,base.ro,51644,base.RO_CS,327046,Brebu
base.RO_51653,Valeadeni,base.ro,51653,base.RO_CS,327047,Brebu
base.RO_51671,Brebu Nou,base.ro,51671,base.RO_CS,327050,Brebu Nou
base.RO_51680,Gărâna,base.ro,51680,base.RO_CS,327051,Brebu Nou
base.RO_51706,Buchin,base.ro,51706,base.RO_CS,327055,Buchin
base.RO_51715,Lindenfeld,base.ro,51715,base.RO_CS,327056,Buchin
base.RO_51724,Poiana,base.ro,51724,base.RO_CS,327057,Buchin
base.RO_51733,Prisian,base.ro,51733,base.RO_CS,327058,Buchin
base.RO_51742,Valea Timișului,base.ro,51742,base.RO_CS,327059,Buchin
base.RO_51760,Bucoșnița,base.ro,51760,base.RO_CS,327060,Bucoșnița
base.RO_51779,Goleț,base.ro,51779,base.RO_CS,327061,Bucoșnița
base.RO_51788,Petroșnița,base.ro,51788,base.RO_CS,327062,Bucoșnița
base.RO_51797,Vălișoara,base.ro,51797,base.RO_CS,327063,Bucoșnița
base.RO_51813,Carașova,base.ro,51813,base.RO_CS,327065,Carașova
base.RO_51822,Iabalcea,base.ro,51822,base.RO_CS,327066,Carașova
base.RO_51831,Nermed,base.ro,51831,base.RO_CS,327067,Carașova
base.RO_51859,Cărbunari,base.ro,51859,base.RO_CS,327070,Cărbunari
base.RO_51868,Știnăpari,base.ro,51868,base.RO_CS,327071,Cărbunari
base.RO_51886,Căvăran,base.ro,51886,base.RO_CS,327090,Constantin Daicoviciu
base.RO_51895,Maciova,base.ro,51895,base.RO_CS,327092,Constantin Daicoviciu
base.RO_51902,Mâtnicu Mare,base.ro,51902,base.RO_CS,327093,Constantin Daicoviciu
base.RO_51911,Peștere,base.ro,51911,base.RO_CS,327094,Constantin Daicoviciu
base.RO_51920,Prisaca,base.ro,51920,base.RO_CS,327096,Constantin Daicoviciu
base.RO_51939,Zăgujeni,base.ro,51939,base.RO_CS,327097,Constantin Daicoviciu
base.RO_51957,Ciclova Română,base.ro,51957,base.RO_CS,327075,Ciclova Română
base.RO_51966,Ilidia,base.ro,51966,base.RO_CS,327076,Ciclova Română
base.RO_51975,Socolari,base.ro,51975,base.RO_CS,327077,Ciclova Română
base.RO_51993,Ciuchici,base.ro,51993,base.RO_CS,327080,Ciuchici
base.RO_52008,Macoviște,base.ro,52008,base.RO_CS,327081,Ciuchici
base.RO_52017,Nicolinț,base.ro,52017,base.RO_CS,327082,Ciuchici
base.RO_52026,Petrilova,base.ro,52026,base.RO_CS,327083,Ciuchici
base.RO_52044,Ciudanovița,base.ro,52044,base.RO_CS,327085,Ciudanovița
base.RO_52053,Jitin,base.ro,52053,base.RO_CS,327086,Ciudanovița
base.RO_52071,Copăcele,base.ro,52071,base.RO_CS,327100,Copăcele
base.RO_52080,Ohaba-Mâtnic,base.ro,52080,base.RO_CS,327101,Copăcele
base.RO_52099,Ruginosu,base.ro,52099,base.RO_CS,327102,Copăcele
base.RO_52106,Zorile,base.ro,52106,base.RO_CS,327103,Copăcele
base.RO_52124,Cornea,base.ro,52124,base.RO_CS,327105,Cornea
base.RO_52133,Crușovăț,base.ro,52133,base.RO_CS,327106,Cornea
base.RO_52142,Cuptoare,base.ro,52142,base.RO_CS,327107,Cornea
base.RO_52151,Macoviște,base.ro,52151,base.RO_CS,327108,Cornea
base.RO_52179,Cornereva,base.ro,52179,base.RO_CS,327110,Cornereva
base.RO_52188,Arsuri,base.ro,52188,base.RO_CS,327111,Cornereva
base.RO_52197,Bogâltin,base.ro,52197,base.RO_CS,327112,Cornereva
base.RO_52204,Bojia,base.ro,52204,base.RO_CS,327113,Cornereva
base.RO_52213,Borugi,base.ro,52213,base.RO_CS,327114,Cornereva
base.RO_52222,Camena,base.ro,52222,base.RO_CS,327116,Cornereva
base.RO_52231,Cireșel,base.ro,52231,base.RO_CS,327117,Cornereva
base.RO_52240,Costiș,base.ro,52240,base.RO_CS,327118,Cornereva
base.RO_52259,Cozia,base.ro,52259,base.RO_CS,327119,Cornereva
base.RO_52268,Cracu Mare,base.ro,52268,base.RO_CS,327121,Cornereva
base.RO_52277,Cracu Teiului,base.ro,52277,base.RO_CS,327122,Cornereva
base.RO_52286,Dobraia,base.ro,52286,base.RO_CS,327123,Cornereva
base.RO_52295,Dolina,base.ro,52295,base.RO_CS,327124,Cornereva
base.RO_52302,Gruni,base.ro,52302,base.RO_CS,327126,Cornereva
base.RO_52311,Hora Mare,base.ro,52311,base.RO_CS,327127,Cornereva
base.RO_52320,Hora Mică,base.ro,52320,base.RO_CS,327128,Cornereva
base.RO_52339,Ineleț,base.ro,52339,base.RO_CS,327129,Cornereva
base.RO_52348,Izvor,base.ro,52348,base.RO_CS,327131,Cornereva
base.RO_52357,Lunca Florii,base.ro,52357,base.RO_CS,327132,Cornereva
base.RO_52366,Lunca Zaicii,base.ro,52366,base.RO_CS,327133,Cornereva
base.RO_52375,Mesteacăn,base.ro,52375,base.RO_CS,327134,Cornereva
base.RO_52384,Negiudin,base.ro,52384,base.RO_CS,327136,Cornereva
base.RO_52393,Obița,base.ro,52393,base.RO_CS,327137,Cornereva
base.RO_52400,Pogara de Sus,base.ro,52400,base.RO_CS,327139,Cornereva
base.RO_52419,Pogara,base.ro,52419,base.RO_CS,327138,Cornereva
base.RO_52428,Poiana Lungă,base.ro,52428,base.RO_CS,327141,Cornereva
base.RO_52437,Prisacina,base.ro,52437,base.RO_CS,327142,Cornereva
base.RO_52446,Prislop,base.ro,52446,base.RO_CS,327143,Cornereva
base.RO_52455,Ruștin,base.ro,52455,base.RO_CS,327144,Cornereva
base.RO_52464,Scărișoara,base.ro,52464,base.RO_CS,327146,Cornereva
base.RO_52473,Strugasca,base.ro,52473,base.RO_CS,327147,Cornereva
base.RO_52482,Studena,base.ro,52482,base.RO_CS,327148,Cornereva
base.RO_52491,Sub Crâng,base.ro,52491,base.RO_CS,327149,Cornereva
base.RO_52507,Sub Plai,base.ro,52507,base.RO_CS,327151,Cornereva
base.RO_52516,Topla,base.ro,52516,base.RO_CS,327152,Cornereva
base.RO_52525,Țațu,base.ro,52525,base.RO_CS,327153,Cornereva
base.RO_52534,Zănogi,base.ro,52534,base.RO_CS,327154,Cornereva
base.RO_52543,Zbegu,base.ro,52543,base.RO_CS,327156,Cornereva
base.RO_52552,Zmogotin,base.ro,52552,base.RO_CS,327157,Cornereva
base.RO_52561,Zoina,base.ro,52561,base.RO_CS,327158,Cornereva
base.RO_52589,Dalboșeț,base.ro,52589,base.RO_CS,327165,Dalboșeț
base.RO_52598,Bârz,base.ro,52598,base.RO_CS,327166,Dalboșeț
base.RO_52605,Boina,base.ro,52605,base.RO_CS,327167,Dalboșeț
base.RO_52614,Boinița,base.ro,52614,base.RO_CS,327168,Dalboșeț
base.RO_52623,Prislop,base.ro,52623,base.RO_CS,327169,Dalboșeț
base.RO_52632,Reșița Mică,base.ro,52632,base.RO_CS,327171,Dalboșeț
base.RO_52641,Șopotu Vechi,base.ro,52641,base.RO_CS,327172,Dalboșeț
base.RO_52669,Doclin,base.ro,52669,base.RO_CS,327175,Doclin
base.RO_52678,Biniș,base.ro,52678,base.RO_CS,327176,Doclin
base.RO_52687,Tirol,base.ro,52687,base.RO_CS,327177,Doclin
base.RO_52703,Dognecea,base.ro,52703,base.RO_CS,327180,Dognecea
base.RO_52712,Calina,base.ro,52712,base.RO_CS,327181,Dognecea
base.RO_52730,Domașnea,base.ro,52730,base.RO_CS,327185,Domașnea
base.RO_52749,Cănicea,base.ro,52749,base.RO_CS,327186,Domașnea
base.RO_52767,Ezeriș,base.ro,52767,base.RO_CS,327195,Ezeriș
base.RO_52776,Soceni,base.ro,52776,base.RO_CS,327196,Ezeriș
base.RO_52794,Fârliug,base.ro,52794,base.RO_CS,327200,Fârliug
base.RO_52801,Dezești,base.ro,52801,base.RO_CS,327201,Fârliug
base.RO_52810,Duleu,base.ro,52810,base.RO_CS,327202,Fârliug
base.RO_52829,Remetea-Pogănici,base.ro,52829,base.RO_CS,327203,Fârliug
base.RO_52838,Scăiuș,base.ro,52838,base.RO_CS,327204,Fârliug
base.RO_52847,Valea Mare,base.ro,52847,base.RO_CS,327206,Fârliug
base.RO_52865,Forotic,base.ro,52865,base.RO_CS,327210,Forotic
base.RO_52874,Brezon,base.ro,52874,base.RO_CS,327211,Forotic
base.RO_52883,Comorâște,base.ro,52883,base.RO_CS,327212,Forotic
base.RO_52892,Surducu Mare,base.ro,52892,base.RO_CS,327213,Forotic
base.RO_52918,Gârnic,base.ro,52918,base.RO_CS,327215,Gârnic
base.RO_52927,Padina Matei,base.ro,52927,base.RO_CS,327216,Gârnic
base.RO_52945,Glimboca,base.ro,52945,base.RO_CS,327220,Glimboca
base.RO_52963,Goruia,base.ro,52963,base.RO_CS,327225,Goruia
base.RO_52972,Giurgiova,base.ro,52972,base.RO_CS,327227,Goruia
base.RO_52981,Gârliște,base.ro,52981,base.RO_CS,327226,Goruia
base.RO_53005,Grădinari,base.ro,53005,base.RO_CS,327230,Grădinari
base.RO_53014,Greoni,base.ro,53014,base.RO_CS,327231,Grădinari
base.RO_53032,Iablanița,base.ro,53032,base.RO_CS,327235,Iablanița
base.RO_53041,Globu Craiovei,base.ro,53041,base.RO_CS,327236,Iablanița
base.RO_53050,Petnic,base.ro,53050,base.RO_CS,327237,Iablanița
base.RO_53078,Lăpușnicel,base.ro,53078,base.RO_CS,327240,Lăpușnicel
base.RO_53087,Pârvova,base.ro,53087,base.RO_CS,327241,Lăpușnicel
base.RO_53096,Șumița,base.ro,53096,base.RO_CS,327242,Lăpușnicel
base.RO_53112,Lăpușnicu Mare,base.ro,53112,base.RO_CS,327245,Lăpușnicu Mare
base.RO_53121,Moceriș,base.ro,53121,base.RO_CS,327246,Lăpușnicu Mare
base.RO_53149,Luncavița,base.ro,53149,base.RO_CS,327250,Luncavița
base.RO_53158,Verendin,base.ro,53158,base.RO_CS,327251,Luncavița
base.RO_53176,Lupac,base.ro,53176,base.RO_CS,327255,Lupac
base.RO_53185,Clocotici,base.ro,53185,base.RO_CS,327256,Lupac
base.RO_53194,Rafnic,base.ro,53194,base.RO_CS,327257,Lupac
base.RO_53201,Vodnic,base.ro,53201,base.RO_CS,327258,Lupac
base.RO_53229,Marga,base.ro,53229,base.RO_CS,327260,Marga
base.RO_53238,Vama Marga,base.ro,53238,base.RO_CS,327261,Marga
base.RO_53256,Măureni,base.ro,53256,base.RO_CS,327265,Măureni
base.RO_53265,Șoșdea,base.ro,53265,base.RO_CS,327266,Măureni
base.RO_53283,Mehadia,base.ro,53283,base.RO_CS,327270,Mehadia
base.RO_53292,Globurău,base.ro,53292,base.RO_CS,327271,Mehadia
base.RO_53309,Plugova,base.ro,53309,base.RO_CS,327272,Mehadia
base.RO_53318,Valea Bolvașnița,base.ro,53318,base.RO_CS,327273,Mehadia
base.RO_53336,Mehadica,base.ro,53336,base.RO_CS,327275,Mehadica
base.RO_53354,Naidăș,base.ro,53354,base.RO_CS,327280,Naidăș
base.RO_53363,Lescovița,base.ro,53363,base.RO_CS,327281,Naidăș
base.RO_53381,Obreja,base.ro,53381,base.RO_CS,327285,Obreja
base.RO_53390,Ciuta,base.ro,53390,base.RO_CS,327286,Obreja
base.RO_53407,Iaz,base.ro,53407,base.RO_CS,327287,Obreja
base.RO_53416,Var,base.ro,53416,base.RO_CS,327288,Obreja
base.RO_53434,Păltiniș,base.ro,53434,base.RO_CS,327295,Păltiniș
base.RO_53443,Cornuțel,base.ro,53443,base.RO_CS,327296,Păltiniș
base.RO_53452,Delinești,base.ro,53452,base.RO_CS,327297,Păltiniș
base.RO_53461,Ohabița,base.ro,53461,base.RO_CS,327298,Păltiniș
base.RO_53470,Rugi,base.ro,53470,base.RO_CS,327299,Păltiniș
base.RO_53498,Coronini,base.ro,53498,base.RO_CS,327160,Coronini
base.RO_53504,Sfânta Elena,base.ro,53504,base.RO_CS,327161,Coronini
base.RO_53522,Pojejena,base.ro,53522,base.RO_CS,327300,Pojejena
base.RO_53531,Belobreșca,base.ro,53531,base.RO_CS,327301,Pojejena
base.RO_53540,Divici,base.ro,53540,base.RO_CS,327302,Pojejena
base.RO_53559,Radimna,base.ro,53559,base.RO_CS,327303,Pojejena
base.RO_53568,Șușca,base.ro,53568,base.RO_CS,327304,Pojejena
base.RO_53586,Prigor,base.ro,53586,base.RO_CS,327305,Prigor
base.RO_53595,Borlovenii Noi,base.ro,53595,base.RO_CS,327306,Prigor
base.RO_53602,Borlovenii Vechi,base.ro,53602,base.RO_CS,327307,Prigor
base.RO_53611,Pătaș,base.ro,53611,base.RO_CS,327308,Prigor
base.RO_53620,Putna,base.ro,53620,base.RO_CS,327309,Prigor
base.RO_53648,Ramna,base.ro,53648,base.RO_CS,327310,Ramna
base.RO_53657,Bărbosu,base.ro,53657,base.RO_CS,327311,Ramna
base.RO_53666,Valeapai,base.ro,53666,base.RO_CS,327312,Ramna
base.RO_53684,Răcășdia,base.ro,53684,base.RO_CS,327315,Răcășdia
base.RO_53693,Vrăniuț,base.ro,53693,base.RO_CS,327316,Răcășdia
base.RO_53719,Eftimie Murgu,base.ro,53719,base.RO_CS,327190,Eftimie Murgu
base.RO_53737,Rusca Montană,base.ro,53737,base.RO_CS,327320,Rusca Montană
base.RO_53746,Rușchița,base.ro,53746,base.RO_CS,327321,Rusca Montană
base.RO_53764,Sacu,base.ro,53764,base.RO_CS,327325,Sacu
base.RO_53773,Sălbăgelu Nou,base.ro,53773,base.RO_CS,327326,Sacu
base.RO_53782,Tincova,base.ro,53782,base.RO_CS,327327,Sacu
base.RO_53808,Sasca Montană,base.ro,53808,base.RO_CS,327330,Sasca Montană
base.RO_53817,Bogodinț,base.ro,53817,base.RO_CS,327331,Sasca Montană
base.RO_53826,Potoc,base.ro,53826,base.RO_CS,327332,Sasca Montană
base.RO_53835,Sasca Română,base.ro,53835,base.RO_CS,327333,Sasca Montană
base.RO_53844,Slatina-Nera,base.ro,53844,base.RO_CS,327334,Sasca Montană
base.RO_53862,Sichevița,base.ro,53862,base.RO_CS,327335,Sichevița
base.RO_53871,Brestelnic,base.ro,53871,base.RO_CS,327336,Sichevița
base.RO_53880,Camenița,base.ro,53880,base.RO_CS,327337,Sichevița
base.RO_53899,Cârșie,base.ro,53899,base.RO_CS,327338,Sichevița
base.RO_53906,Cracu Almăj,base.ro,53906,base.RO_CS,327339,Sichevița
base.RO_53915,Crușovița,base.ro,53915,base.RO_CS,327341,Sichevița
base.RO_53924,Curmătura,base.ro,53924,base.RO_CS,327342,Sichevița
base.RO_53933,Frăsiniș,base.ro,53933,base.RO_CS,327343,Sichevița
base.RO_53942,Gornea,base.ro,53942,base.RO_CS,327344,Sichevița
